sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
38642C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38684A,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36901A,Spanish,2,1,0,0.6667,1.0,0.8,0.0,0.3333,regex_baseline
33152A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31708A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
33829A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28733B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36971,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28546B,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29883C,Spanish,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
33671A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
33332C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34251A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33976F,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
30525A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32242C,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35873C,Spanish,0,9,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
29685C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31943A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
39432C,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37421D,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
32018B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37645A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39418A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32342A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
33067C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29518A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37981C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32701D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34691B,Spanish,5,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
35269B,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
29193A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
32018A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30962C,Spanish,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
34006B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29418B,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
31292B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
33786D,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31027C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29651C,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29078A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28394B,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,regex_baseline
31593B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40659D,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
32897B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39456B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35982C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
33365B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31030B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
39470A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
39996B,Spanish,5,2,0,0.7143,1.0,0.8333,0.0,0.2857,regex_baseline
29900A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38747A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
32095E,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40494B,Spanish,0,4,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
35490A,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37464B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
31943B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30307C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38012A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29899A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
34443B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34680C,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34012B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34452B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39679A,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31881D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34434B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28028B,Spanish,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28977A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40659C,Spanish,1,2,1,0.3333,0.5,0.4,0.5,0.6667,regex_baseline
33004B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34552A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
33875A,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
30953B,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30656A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35559D,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
32443C,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
28370D,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
31464A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
34404B,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
35711A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39716B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39219D,Spanish,3,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
36519A,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
36741A,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
34058B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31535C,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
34969A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
27801A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39249C,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
29212B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33552A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29555C,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
39718A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
31255A,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37564B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32649E,Spanish,0,0,3,0.0,0.0,0.0,1.0,0.0,regex_baseline
38026C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33108C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32653A,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,regex_baseline
28319B,Spanish,2,2,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
33086A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
28410B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35373B,Spanish,2,2,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
35276A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30353C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
32619B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35168B,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31574A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28742C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32921C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34538B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33790B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38033A,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
35126A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31444B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36109A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36832B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35909B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29379A,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,regex_baseline
29486C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29075C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
33016B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32737B,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38503D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32235A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35221C,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
40570A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32649D,Spanish,0,0,2,0.0,0.0,0.0,1.0,0.0,regex_baseline
37922A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
29689B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30425A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35802A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34602A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
33090C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34462A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28251D,Spanish,3,4,0,0.4286,1.0,0.6,0.0,0.5714,regex_baseline
28319C,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
28230B,Spanish,3,3,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
29588C,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
37348G,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
32164B,Spanish,0,9,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38639B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34108A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34741D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33871D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29776A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35866D,Spanish,1,8,0,0.1111,1.0,0.2,0.0,0.8889,regex_baseline
39862A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34695C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29635A,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
32101D,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40461B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35936C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32009C,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
29927A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33000C,Spanish,3,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
36015,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
37716D,Spanish,5,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
31730B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
35670B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32206C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34582A,Spanish,0,2,2,0.0,0.0,0.0,1.0,1.0,regex_baseline
39023C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34608A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34912,Spanish,2,3,1,0.4,0.6667,0.5,0.3333,0.6,regex_baseline
34344,Spanish,1,2,1,0.3333,0.5,0.4,0.5,0.6667,regex_baseline
37289A,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35286E,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31736A,Spanish,2,2,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
34135C,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38783B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
27927B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32688C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32139C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36759A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29258A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35566C,Spanish,1,1,1,0.5,0.5,0.5,0.5,0.5,regex_baseline
31874E,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38529C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39941B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37543B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39562B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36962C,Spanish,3,3,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
36195B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28079A,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
35704A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34130C,Spanish,2,1,0,0.6667,1.0,0.8,0.0,0.3333,regex_baseline
31267B,Spanish,2,1,2,0.6667,0.5,0.5714,0.5,0.3333,regex_baseline
36529C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38300C,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38217A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
35496C,Spanish,4,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
35486B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
30786A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
37464D,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28413A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
35566B,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
34206A,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30029C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34798A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36190C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36062B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38202,Spanish,2,7,0,0.2222,1.0,0.3636,0.0,0.7778,regex_baseline
39209A,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
32848A,Spanish,1,1,2,0.5,0.3333,0.4,0.6667,0.5,regex_baseline
29752B,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
38912A,Spanish,0,4,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
36835C,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
30966B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
28129F,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35401A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40706A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37148C,Spanish,2,4,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
29258D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30313B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
27973A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33680B,Spanish,1,4,0,0.2,1.0,0.3333,0.0,0.8,regex_baseline
31944A,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
33373B,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
29807A,Spanish,2,3,1,0.4,0.6667,0.5,0.3333,0.6,regex_baseline
33293A,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
36992C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
30520C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
33219D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34494B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
38206C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35920A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
40244B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
34068B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
39573A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
39257D,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37666A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
37564A,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28584D,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
37246A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
29606C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34728B,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
30560B,Spanish,2,3,0,0.4,1.0,0.5714,0.0,0.6,regex_baseline
35257B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32069C,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36606C,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
34164B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34810A,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
32796C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31944B,Spanish,0,3,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
30090C,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
33904A,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40138A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
34920C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32277B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35088A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
32459,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
36792B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38173A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
39490C,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
37459B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36390B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38634B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
37054B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31253F,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35905C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30323E,Spanish,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31008B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31428A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35225B,Spanish,0,4,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31716C,Spanish,1,14,0,0.0667,1.0,0.125,0.0,0.9333,regex_baseline
30757B,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
40630A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
31708C,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
38158A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
31577B,Spanish,0,10,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37224C,Spanish,0,6,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36992A,Spanish,1,3,0,0.25,1.0,0.4,0.0,0.75,regex_baseline
37226,Spanish,0,4,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
34318D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
32001D,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34203A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32378A,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35254B,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
40494A,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40502A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
38511A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37467B,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31352B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31564A,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29410B,Spanish,1,4,1,0.2,0.5,0.2857,0.5,0.8,regex_baseline
35412D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
36797A,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
35046C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32846A,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
39905D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33031A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
38834B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32330C,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
38182A,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
38642B,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
29725A,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
31601B,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
28275A,Spanish,0,0,1,0.0,0.0,0.0,1.0,0.0,regex_baseline
31559,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37362C,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
28840B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
32347B,Spanish,7,7,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
40319B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
33710C,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
36532A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31132A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37825E,Spanish,0,1,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
34194A,Spanish,1,1,0,0.5,1.0,0.6667,0.0,0.5,regex_baseline
30638C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30487A,Spanish,2,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
39022B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
34988D,Spanish,0,2,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
31334B,Spanish,0,5,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
40482B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35283A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
37088B,Spanish,3,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
31337C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29592B,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
29256A,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
35988B,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
37737B,Spanish,1,2,0,0.3333,1.0,0.5,0.0,0.6667,regex_baseline
35594C,Spanish,0,2,1,0.0,0.0,0.0,1.0,1.0,regex_baseline
30927D,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
30969A,Spanish,1,0,0,1.0,1.0,1.0,0.0,0.0,regex_baseline
28402A,Spanish,0,1,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
36707C,Spanish,0,0,0,0.0,0.0,0.0,0.0,0.0,regex_baseline
40034,Spanish,0,3,0,0.0,0.0,0.0,0.0,1.0,regex_baseline
