sample_id,language,tp,fp,fn,precision,recall,f1,fnr,fpr,model
15209C,German,4,17,10,0.1905,0.2857,0.2286,0.7143,0.8095,openai_privacy_filter
19845A,German,3,12,7,0.2,0.3,0.24,0.7,0.8,openai_privacy_filter
15269C,German,0,12,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
24226A,German,2,14,9,0.125,0.1818,0.1481,0.8182,0.875,openai_privacy_filter
24158B,German,3,19,23,0.1364,0.1154,0.125,0.8846,0.8636,openai_privacy_filter
19159B,German,0,8,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25162B,German,3,21,12,0.125,0.2,0.1538,0.8,0.875,openai_privacy_filter
15764C,German,0,18,13,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21498B,German,3,3,1,0.5,0.75,0.6,0.25,0.5,openai_privacy_filter
14704A,German,0,2,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
21928A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27224C,German,3,6,4,0.3333,0.4286,0.375,0.5714,0.6667,openai_privacy_filter
21574C,German,0,6,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21577A,German,1,4,0,0.2,1.0,0.3333,0.0,0.8,openai_privacy_filter
18599A,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
23121A,German,3,12,7,0.2,0.3,0.24,0.7,0.8,openai_privacy_filter
15635A,German,4,5,1,0.4444,0.8,0.5714,0.2,0.5556,openai_privacy_filter
19609A,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18871A,German,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
25999C,German,3,5,4,0.375,0.4286,0.4,0.5714,0.625,openai_privacy_filter
23052B,German,3,3,2,0.5,0.6,0.5455,0.4,0.5,openai_privacy_filter
27024A,German,2,12,8,0.1429,0.2,0.1667,0.8,0.8571,openai_privacy_filter
24320A,German,5,6,2,0.4545,0.7143,0.5556,0.2857,0.5455,openai_privacy_filter
19741E,German,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
25932C,German,2,20,11,0.0909,0.1538,0.1143,0.8462,0.9091,openai_privacy_filter
26654C,German,5,11,3,0.3125,0.625,0.4167,0.375,0.6875,openai_privacy_filter
23920A,German,0,24,15,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14585A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27362C,German,3,10,8,0.2308,0.2727,0.25,0.7273,0.7692,openai_privacy_filter
17982D,German,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
22074B,German,0,12,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18329B,German,6,21,11,0.2222,0.3529,0.2727,0.6471,0.7778,openai_privacy_filter
18846A,German,2,8,4,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
15373B,German,2,19,9,0.0952,0.1818,0.125,0.8182,0.9048,openai_privacy_filter
21806A,German,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
20825B,German,0,6,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
16976A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
16129D,German,2,15,8,0.1176,0.2,0.1481,0.8,0.8824,openai_privacy_filter
22939A,German,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
20450B,German,2,6,6,0.25,0.25,0.25,0.75,0.75,openai_privacy_filter
17144B,German,3,7,7,0.3,0.3,0.3,0.7,0.7,openai_privacy_filter
25611A,German,2,15,8,0.1176,0.2,0.1481,0.8,0.8824,openai_privacy_filter
15446C,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
18831D,German,0,10,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25582B,German,0,18,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21498A,German,0,6,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19088C,German,2,18,15,0.1,0.1176,0.1081,0.8824,0.9,openai_privacy_filter
15524A,German,0,16,14,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
24488C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
17863D,German,0,9,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21737B,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
17174A,German,3,30,4,0.0909,0.4286,0.15,0.5714,0.9091,openai_privacy_filter
25078B,German,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19812D,German,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
25580D,German,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
21565F,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27429B,German,3,18,13,0.1429,0.1875,0.1622,0.8125,0.8571,openai_privacy_filter
24526D,German,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
25237B,German,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
22390A,German,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22274A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
23193C,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22710B,German,8,18,2,0.3077,0.8,0.4444,0.2,0.6923,openai_privacy_filter
21503C,German,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
14248B,German,4,10,3,0.2857,0.5714,0.381,0.4286,0.7143,openai_privacy_filter
22203B,German,6,6,5,0.5,0.5455,0.5217,0.4545,0.5,openai_privacy_filter
26845B,German,3,18,9,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
22950B,German,0,12,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25392B,German,3,7,2,0.3,0.6,0.4,0.4,0.7,openai_privacy_filter
23518A,German,1,13,9,0.0714,0.1,0.0833,0.9,0.9286,openai_privacy_filter
17728A,German,1,19,9,0.05,0.1,0.0667,0.9,0.95,openai_privacy_filter
14294A,German,1,10,7,0.0909,0.125,0.1053,0.875,0.9091,openai_privacy_filter
16505B,German,2,6,4,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
17812A,German,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
23664C,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
24488A,German,1,7,4,0.125,0.2,0.1538,0.8,0.875,openai_privacy_filter
18262B,German,4,22,12,0.1538,0.25,0.1905,0.75,0.8462,openai_privacy_filter
26747C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
18723B,German,2,21,10,0.087,0.1667,0.1143,0.8333,0.913,openai_privacy_filter
18835F,German,2,7,5,0.2222,0.2857,0.25,0.7143,0.7778,openai_privacy_filter
14000B,German,6,15,7,0.2857,0.4615,0.3529,0.5385,0.7143,openai_privacy_filter
16522B,German,2,2,1,0.5,0.6667,0.5714,0.3333,0.5,openai_privacy_filter
25958A,German,1,2,2,0.3333,0.3333,0.3333,0.6667,0.6667,openai_privacy_filter
15990B,German,0,22,11,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21654B,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
22944D,German,2,9,6,0.1818,0.25,0.2105,0.75,0.8182,openai_privacy_filter
19491C,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
14833C,German,1,3,0,0.25,1.0,0.4,0.0,0.75,openai_privacy_filter
15963C,German,1,5,1,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
24182A,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
27393B,German,4,12,8,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
14309D,German,3,8,4,0.2727,0.4286,0.3333,0.5714,0.7273,openai_privacy_filter
15187C,German,0,0,6,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
24273B,German,2,18,13,0.1,0.1333,0.1143,0.8667,0.9,openai_privacy_filter
21169A,German,5,19,13,0.2083,0.2778,0.2381,0.7222,0.7917,openai_privacy_filter
17012B,German,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
19196A,German,1,11,4,0.0833,0.2,0.1176,0.8,0.9167,openai_privacy_filter
19698C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
18735C,German,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
16170A,German,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
19127A,German,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
18305C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
23926C,German,3,9,3,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
18519B,German,3,10,7,0.2308,0.3,0.2609,0.7,0.7692,openai_privacy_filter
24659A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27033A,German,2,10,2,0.1667,0.5,0.25,0.5,0.8333,openai_privacy_filter
21664A,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22040A,German,3,11,4,0.2143,0.4286,0.2857,0.5714,0.7857,openai_privacy_filter
15074D,German,2,18,11,0.1,0.1538,0.1212,0.8462,0.9,openai_privacy_filter
26106A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
14595,German,1,3,3,0.25,0.25,0.25,0.75,0.75,openai_privacy_filter
16143A,German,4,14,4,0.2222,0.5,0.3077,0.5,0.7778,openai_privacy_filter
24377B,German,0,14,14,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22319C,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14565B,German,3,11,9,0.2143,0.25,0.2308,0.75,0.7857,openai_privacy_filter
23174A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
15037C,German,0,0,4,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
17799B,German,3,18,10,0.1429,0.2308,0.1765,0.7692,0.8571,openai_privacy_filter
19971B,German,6,26,10,0.1875,0.375,0.25,0.625,0.8125,openai_privacy_filter
23026A,German,5,7,1,0.4167,0.8333,0.5556,0.1667,0.5833,openai_privacy_filter
19757B,German,0,26,12,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
20522B,German,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22175C,German,2,11,7,0.1538,0.2222,0.1818,0.7778,0.8462,openai_privacy_filter
19966A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
19647C,German,0,16,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
17809C,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
17017B,German,0,9,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
24385C,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
20900B,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
15514A,German,0,3,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18770C,German,1,12,4,0.0769,0.2,0.1111,0.8,0.9231,openai_privacy_filter
19813C,German,0,14,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
15482,German,6,14,7,0.3,0.4615,0.3636,0.5385,0.7,openai_privacy_filter
17929D,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
23257C,German,0,8,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
23266A,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
22016B,German,4,37,27,0.0976,0.129,0.1111,0.871,0.9024,openai_privacy_filter
20533C,German,2,6,3,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
21133C,German,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
23074A,German,2,6,1,0.25,0.6667,0.3636,0.3333,0.75,openai_privacy_filter
18254A,German,0,9,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14511A,German,3,5,1,0.375,0.75,0.5,0.25,0.625,openai_privacy_filter
17090B,German,3,18,9,0.1429,0.25,0.1818,0.75,0.8571,openai_privacy_filter
19385F,German,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
27571B,German,2,14,5,0.125,0.2857,0.1739,0.7143,0.875,openai_privacy_filter
22062D,German,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
14622B,German,3,17,11,0.15,0.2143,0.1765,0.7857,0.85,openai_privacy_filter
14023A,German,2,8,5,0.2,0.2857,0.2353,0.7143,0.8,openai_privacy_filter
16856B,German,6,14,5,0.3,0.5455,0.3871,0.4545,0.7,openai_privacy_filter
18172A,German,6,21,7,0.2222,0.4615,0.3,0.5385,0.7778,openai_privacy_filter
27097A,German,4,12,5,0.25,0.4444,0.32,0.5556,0.75,openai_privacy_filter
16959A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
15898A,German,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
24508,German,2,23,16,0.08,0.1111,0.093,0.8889,0.92,openai_privacy_filter
17553D,German,4,14,5,0.2222,0.4444,0.2963,0.5556,0.7778,openai_privacy_filter
17992B,German,0,4,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18571,German,1,13,7,0.0714,0.125,0.0909,0.875,0.9286,openai_privacy_filter
15598A,German,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
14023B,German,5,16,8,0.2381,0.3846,0.2941,0.6154,0.7619,openai_privacy_filter
20684E,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
24285B,German,4,16,10,0.2,0.2857,0.2353,0.7143,0.8,openai_privacy_filter
19825B,German,0,31,13,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
16449B,German,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
15750A,German,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19237D,German,4,15,9,0.2105,0.3077,0.25,0.6923,0.7895,openai_privacy_filter
21184B,German,0,6,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
23673C,German,1,5,3,0.1667,0.25,0.2,0.75,0.8333,openai_privacy_filter
17216C,German,6,20,7,0.2308,0.4615,0.3077,0.5385,0.7692,openai_privacy_filter
20725B,German,0,1,0,0.0,0.0,0.0,0.0,1.0,openai_privacy_filter
21528D,German,6,14,4,0.3,0.6,0.4,0.4,0.7,openai_privacy_filter
25438A,German,0,12,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
23083B,German,1,12,10,0.0769,0.0909,0.0833,0.9091,0.9231,openai_privacy_filter
25073B,German,2,6,3,0.25,0.4,0.3077,0.6,0.75,openai_privacy_filter
18883A,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14872D,German,0,9,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19436A,German,4,12,7,0.25,0.3636,0.2963,0.6364,0.75,openai_privacy_filter
25816A,German,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
24188C,German,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14466B,German,4,25,14,0.1379,0.2222,0.1702,0.7778,0.8621,openai_privacy_filter
19896B,German,2,13,16,0.1333,0.1111,0.1212,0.8889,0.8667,openai_privacy_filter
14151A,German,1,12,6,0.0769,0.1429,0.1,0.8571,0.9231,openai_privacy_filter
20195C,German,0,11,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
26743B,German,1,8,7,0.1111,0.125,0.1176,0.875,0.8889,openai_privacy_filter
14972B,German,4,16,6,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
25816D,German,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
18340A,German,0,13,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21768B,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19812E,German,2,4,1,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
21730A,German,4,16,7,0.2,0.3636,0.2581,0.6364,0.8,openai_privacy_filter
19533C,German,3,13,5,0.1875,0.375,0.25,0.625,0.8125,openai_privacy_filter
23773C,German,4,10,6,0.2857,0.4,0.3333,0.6,0.7143,openai_privacy_filter
22680A,German,2,5,3,0.2857,0.4,0.3333,0.6,0.7143,openai_privacy_filter
19683B,German,4,4,5,0.5,0.4444,0.4706,0.5556,0.5,openai_privacy_filter
15527A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
19546A,German,1,19,11,0.05,0.0833,0.0625,0.9167,0.95,openai_privacy_filter
14168B,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27345A,German,1,7,4,0.125,0.2,0.1538,0.8,0.875,openai_privacy_filter
18521B,German,2,6,5,0.25,0.2857,0.2667,0.7143,0.75,openai_privacy_filter
16396A,German,0,1,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
24995A,German,0,10,5,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
27137C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
22320B,German,6,14,7,0.3,0.4615,0.3636,0.5385,0.7,openai_privacy_filter
20200A,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25418C,German,3,10,7,0.2308,0.3,0.2609,0.7,0.7692,openai_privacy_filter
23433E,German,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
26715B,German,4,13,6,0.2353,0.4,0.2963,0.6,0.7647,openai_privacy_filter
19033C,German,1,9,5,0.1,0.1667,0.125,0.8333,0.9,openai_privacy_filter
15127C,German,5,19,8,0.2083,0.3846,0.2703,0.6154,0.7917,openai_privacy_filter
19906C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
25577A,German,0,14,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
15417A,German,3,8,4,0.2727,0.4286,0.3333,0.5714,0.7273,openai_privacy_filter
17384,German,0,14,15,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19892A,German,2,7,4,0.2222,0.3333,0.2667,0.6667,0.7778,openai_privacy_filter
21974,German,2,16,9,0.1111,0.1818,0.1379,0.8182,0.8889,openai_privacy_filter
19486B,German,1,1,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
21069C,German,0,12,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14994A,German,3,11,5,0.2143,0.375,0.2727,0.625,0.7857,openai_privacy_filter
19406B,German,3,12,6,0.2,0.3333,0.25,0.6667,0.8,openai_privacy_filter
25968B,German,2,10,5,0.1667,0.2857,0.2105,0.7143,0.8333,openai_privacy_filter
18287A,German,1,7,4,0.125,0.2,0.1538,0.8,0.875,openai_privacy_filter
24269A,German,1,8,6,0.1111,0.1429,0.125,0.8571,0.8889,openai_privacy_filter
18720C,German,0,3,3,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
17116A,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
18635C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
24693B,German,4,10,6,0.2857,0.4,0.3333,0.6,0.7143,openai_privacy_filter
16330B,German,3,16,11,0.1579,0.2143,0.1818,0.7857,0.8421,openai_privacy_filter
14957A,German,2,3,2,0.4,0.5,0.4444,0.5,0.6,openai_privacy_filter
20872A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
22572A,German,1,5,2,0.1667,0.3333,0.2222,0.6667,0.8333,openai_privacy_filter
15514C,German,2,17,11,0.1053,0.1538,0.125,0.8462,0.8947,openai_privacy_filter
20867C,German,4,11,7,0.2667,0.3636,0.3077,0.6364,0.7333,openai_privacy_filter
16731A,German,1,3,2,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
26484B,German,2,10,3,0.1667,0.4,0.2353,0.6,0.8333,openai_privacy_filter
24651B,German,1,13,6,0.0714,0.1429,0.0952,0.8571,0.9286,openai_privacy_filter
18826A,German,4,10,4,0.2857,0.5,0.3636,0.5,0.7143,openai_privacy_filter
18839A,German,2,4,2,0.3333,0.5,0.4,0.5,0.6667,openai_privacy_filter
24000C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
27235A,German,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
25240C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
22769B,German,5,24,9,0.1724,0.3571,0.2326,0.6429,0.8276,openai_privacy_filter
25192C,German,0,20,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
16052C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
17285C,German,0,4,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
15354A,German,1,7,3,0.125,0.25,0.1667,0.75,0.875,openai_privacy_filter
16039A,German,2,5,1,0.2857,0.6667,0.4,0.3333,0.7143,openai_privacy_filter
17565A,German,2,11,5,0.1538,0.2857,0.2,0.7143,0.8462,openai_privacy_filter
16789B,German,3,20,11,0.1304,0.2143,0.1622,0.7857,0.8696,openai_privacy_filter
16418D,German,2,8,8,0.2,0.2,0.2,0.8,0.8,openai_privacy_filter
22109B,German,2,11,7,0.1538,0.2222,0.1818,0.7778,0.8462,openai_privacy_filter
16108,German,4,30,18,0.1176,0.1818,0.1429,0.8182,0.8824,openai_privacy_filter
24456A,German,2,6,2,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
24434B,German,3,17,6,0.15,0.3333,0.2069,0.6667,0.85,openai_privacy_filter
22925C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
14947A,German,3,13,5,0.1875,0.375,0.25,0.625,0.8125,openai_privacy_filter
16462C,German,0,4,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
27171A,German,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
24617B,German,4,8,2,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
22487A,German,2,18,12,0.1,0.1429,0.1176,0.8571,0.9,openai_privacy_filter
20647C,German,0,1,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
20233A,German,3,13,7,0.1875,0.3,0.2308,0.7,0.8125,openai_privacy_filter
21616A,German,1,20,12,0.0476,0.0769,0.0588,0.9231,0.9524,openai_privacy_filter
24450B,German,1,4,4,0.2,0.2,0.2,0.8,0.8,openai_privacy_filter
21829B,German,1,2,7,0.3333,0.125,0.1818,0.875,0.6667,openai_privacy_filter
20040B,German,1,11,5,0.0833,0.1667,0.1111,0.8333,0.9167,openai_privacy_filter
23310A,German,1,1,4,0.5,0.2,0.2857,0.8,0.5,openai_privacy_filter
26777A,German,4,11,4,0.2667,0.5,0.3478,0.5,0.7333,openai_privacy_filter
26092B,German,12,12,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
21626B,German,0,16,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22715B,German,1,12,8,0.0769,0.1111,0.0909,0.8889,0.9231,openai_privacy_filter
22610A,German,2,12,5,0.1429,0.2857,0.1905,0.7143,0.8571,openai_privacy_filter
27610B,German,0,2,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22439D,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18505B,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25863B,German,0,12,10,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
27389B,German,3,9,3,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
22472D,German,2,8,8,0.2,0.2,0.2,0.8,0.8,openai_privacy_filter
18390A,German,2,9,4,0.1818,0.3333,0.2353,0.6667,0.8182,openai_privacy_filter
16082A,German,0,4,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19937A,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
14810D,German,0,0,2,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
20306D,German,0,6,4,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
19966B,German,1,1,1,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
22550B,German,0,27,22,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
18195B,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
24932A,German,1,17,9,0.0556,0.1,0.0714,0.9,0.9444,openai_privacy_filter
17828A,German,4,12,8,0.25,0.3333,0.2857,0.6667,0.75,openai_privacy_filter
21988C,German,0,16,6,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
14644A,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
18846D,German,2,10,7,0.1667,0.2222,0.1905,0.7778,0.8333,openai_privacy_filter
14903B,German,0,0,1,0.0,0.0,0.0,1.0,0.0,openai_privacy_filter
18287B,German,1,9,15,0.1,0.0625,0.0769,0.9375,0.9,openai_privacy_filter
20205D,German,0,6,9,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
20089C,German,1,2,0,0.3333,1.0,0.5,0.0,0.6667,openai_privacy_filter
14408B,German,6,29,16,0.1714,0.2727,0.2105,0.7273,0.8286,openai_privacy_filter
14645C,German,5,15,4,0.25,0.5556,0.3448,0.4444,0.75,openai_privacy_filter
19100C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
17980C,German,2,9,5,0.1818,0.2857,0.2222,0.7143,0.8182,openai_privacy_filter
14963B,German,0,10,7,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
22762A,German,3,14,8,0.1765,0.2727,0.2143,0.7273,0.8235,openai_privacy_filter
27473F,German,0,8,1,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
25716C,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
15170A,German,5,30,13,0.1429,0.2778,0.1887,0.7222,0.8571,openai_privacy_filter
22284C,German,1,19,9,0.05,0.1,0.0667,0.9,0.95,openai_privacy_filter
22022F,German,2,8,3,0.2,0.4,0.2667,0.6,0.8,openai_privacy_filter
20822B,German,5,18,8,0.2174,0.3846,0.2778,0.6154,0.7826,openai_privacy_filter
19265D,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
20215B,German,0,2,2,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
21847B,German,2,2,2,0.5,0.5,0.5,0.5,0.5,openai_privacy_filter
21477A,German,1,2,4,0.3333,0.2,0.25,0.8,0.6667,openai_privacy_filter
27195C,German,4,8,2,0.3333,0.6667,0.4444,0.3333,0.6667,openai_privacy_filter
24869C,German,0,0,0,0.0,0.0,0.0,0.0,0.0,openai_privacy_filter
24158C,German,2,2,0,0.5,1.0,0.6667,0.0,0.5,openai_privacy_filter
26318E,German,1,3,1,0.25,0.5,0.3333,0.5,0.75,openai_privacy_filter
14448B,German,0,16,8,0.0,0.0,0.0,1.0,1.0,openai_privacy_filter
20054B,German,2,17,10,0.1053,0.1667,0.129,0.8333,0.8947,openai_privacy_filter
26539B,German,1,7,2,0.125,0.3333,0.1818,0.6667,0.875,openai_privacy_filter
25124A,German,2,7,4,0.2222,0.3333,0.2667,0.6667,0.7778,openai_privacy_filter
21710B,German,2,16,11,0.1111,0.1538,0.129,0.8462,0.8889,openai_privacy_filter
